569,303.600006
570,306.649994
571,304.350006
572,299.850006
573,296.75
574,293
575,292.950012
576,289.899994
577,291
578,286.600006
579,286
580,289.399994
581,294.799988
582,302.700012
583,285.200012
584,287
585,289.75
586,294
587,288
588,285.950012
589,282.200012
590,268.350006
591,268.850006
592,265.5
593,267.5
594,268.299988
595,271
596,271.899994
597,271.399994
598,268.200012
599,272.700012
600,270.799988
601,274.600006
602,277.850006
603,282.549988
604,282.5
605,284.25
606,289
607,289.899994
608,294.399994
609,294.700012
610,301.299988
611,300.899994
612,306.600006
613,304.649994
614,306.399994
615,295.450012
616,305
617,310.850006
618,339.649994
619,327.649994
620,331
621,332.450012
622,325.75
623,323.700012
624,319.25
625,315.700012
626,317.049988
627,315.399994
628,316.399994
629,318.700012
630,319.399994
631,315.799988
632,312.299988
633,313.75
634,311.950012
635,312
636,313.5
637,312
638,311.399994
639,311.799988
640,310.299988
641,313.399994
642,305.299988
643,301
644,310.75
645,314.200012
646,316.75
647,317.899994
648,317.100006
649,321.950012
650,345.799988
651,347.549988
652,342.600006
653,364
654,357
655,362.5
656,361.700012
657,359
658,355
659,357.899994
660,356.450012
661,357.200012
662,349.600006
663,342.75
664,347.299988
665,348.299988
666,346.950012
667,347.450012
668,346.350006
669,343.75
670,344
671,345.200012
672,346.25
673,350.700012
674,354.75
675,357
676,359
677,363
678,365
679,363
680,365
681,366.700012
682,370.899994
683,373.600006
684,368.450012
685,360
686,361.5
687,364
688,366.549988
689,365
690,366
691,373.549988
692,373.799988
693,366.049988
694,359.549988
695,353
696,344.700012
697,343.200012
698,346.149994
699,346.549988
700,346.700012
701,333.200012
702,331.5
703,322.25
704,302.850006
705,304.25
706,302.450012
707,295.5
708,298
709,291.549988
710,291.25
711,292.799988
712,292.399994
713,287.399994
714,285.600006
715,278.299988
716,275.25
717,288
718,288
719,286.649994
720,284.299988
721,277.950012
722,272
723,275.850006
724,276.350006
725,277
726,278.700012
727,285.850006
728,288.799988
729,292.5
730,290.450012
731,286.450012
732,282.950012
733,279.950012
734,307.649994
735,316
736,315.149994
737,297.5
738,289.899994
739,286.049988
740,281.850006
741,275.5
742,260.700012
743,260.5
744,253.399994
745,262
746,258
747,261.399994
748,259.399994
749,259.899994
750,261.950012
751,266
752,271.350006
753,275
754,277.799988
755,277.649994
756,284.149994
757,null
758,285
759,291
760,317.799988
761,315
762,319
763,322
764,318.950012
765,323.299988
766,321
767,319.649994
768,318.600006
769,309.5
770,323.700012
771,329.850006
772,331.799988
773,332.5
774,332.850006
775,333.799988
776,337.5
777,340
778,345.549988
779,351
780,348.850006
781,344.350006
782,342.950012
783,342.950012
784,344.600006
785,337.649994
786,327.649994
787,322.649994
788,315.75
789,322.950012
790,333.450012
791,337.25
792,335.75
793,335.549988
794,329.600006
795,339.5
796,338.850006
797,334.200012
798,333.450012
799,338.350006
800,337.850006
801,336.350006
802,335.950012
803,339.850006
804,337.950012
805,331.700012
806,327
807,321.5
808,331.399994
809,337.950012
810,335.450012
811,331.700012
812,329.200012
813,326.899994
814,323.5
815,321.450012
816,316.950012
817,317
818,324.799988
819,327.299988
820,322
821,320
822,319.700012
823,316.75
824,321.700012
825,306.850006
826,307.549988
827,313.649994
828,323.5
829,325
830,322.799988
831,325.799988
832,329.899994
833,330.950012
834,331.899994
835,321.149994
836,319.200012
837,324
838,329.200012
839,331.299988
840,328.149994
841,330.799988
842,330
843,314.649994
844,312
845,294.399994
846,293
847,298.399994
848,274.399994
849,262.75
850,258.5
851,231.899994
852,248.800003
853,231.399994
854,229.899994
855,223.149994
856,219.75
857,215.699997
858,199.5
859,191.949997
860,195.25
861,201
862,211.899994
863,195
864,198.5
865,194.5
866,188.199997
867,187.300003
868,194.399994
869,190
870,188.699997
871,191.949997
872,189.899994
873,198
874,197.350006
875,188.199997
876,189.5
877,189.899994
878,184
879,183.5
880,185.350006
881,191.800003
882,195.899994
883,183.5
884,181.25
885,173.300003
886,172.550003
887,173.800003
888,168.899994
889,168.5
890,178.550003
891,171.75
892,168.25
893,166.399994
894,157.850006
895,155.25
896,156.149994
897,155.600006
898,153.199997
899,160.800003
900,162.399994
901,161.899994
902,171.399994
903,171.300003
904,179.899994
905,177.649994
906,189.800003
907,197.5
908,191
909,189
910,190.399994
911,180
912,177.850006
913,178.949997
914,176.199997
915,180.649994
916,184.949997
917,191.75
918,193.100006
919,194.899994
920,186.800003
921,188.600006
922,183.100006
923,182.899994
924,185.399994
925,188
926,186.850006
927,189.850006
928,189.199997
929,197.449997
930,201
931,202.5
932,199.800003
933,192.300003
934,189.949997
935,186.949997
936,189.5
937,193.25
938,196.199997
939,196.75
940,199.100006
941,196.300003
942,193.199997
943,190.5
944,195.25
945,193.5
946,194.850006
947,194.600006
948,193.800003
949,196.850006
950,194.5
951,192.100006
952,195.5
953,196.800003
954,204.25
955,207.300003
956,204
957,198.649994
958,195.75
959,200.300003
960,196.350006
961,201.5
962,202.800003
963,208.449997
964,210.350006
965,216.5
966,225.899994
967,231.550003
968,218.899994
969,219
970,218.25
971,212.300003
972,209.649994
973,208.5
974,201.399994
975,201.449997
976,203.850006
977,206.199997
978,201
979,200.050003
980,198
981,197.199997
982,193.5
983,188.300003
984,188.949997
985,181.800003
986,182.75
987,188.149994
988,188.949997
989,186.800003
990,191.199997
991,193.800003
992,192.100006
993,193.149994
994,195.800003
995,198.800003
996,205.949997
997,200
998,200.899994
999,202.5
1000,196.75
1001,204.600006
1002,204.350006
1003,207.300003
1004,204.600006
1005,205.600006
1006,204
1007,197.550003
1008,195
1009,190.699997
1010,192
1011,197.25
1012,205.800003
1013,209
1014,221
1015,221.850006
1016,222.649994
1017,235
1018,239.350006
1019,233.350006
1020,230.649994
1021,null
1022,241.600006
1023,253
1024,251.800003
1025,245.399994
1026,246.149994
1027,245
1028,249.899994
1029,246.25
1030,246.25
1031,248.949997
1032,250.850006
1033,259
1034,264.350006
1035,271.450012
1036,273.700012
1037,274.899994
1038,271
1039,276.25
1040,276.149994
1041,274.049988
1042,273.649994
1043,272.149994
1044,271.950012
1045,269
1046,258.700012
1047,263.899994
1048,268.850006
1049,276
1050,279.899994
1051,278.700012
1052,277.25
1053,280
1054,283.899994
1055,282.450012
1056,289.149994
1057,291.799988
1058,291.399994
1059,288.200012
1060,293.850006
1061,308
1062,309.25
1063,310.899994
1064,308.649994
1065,302.5
1066,304.700012
1067,305.149994
1068,298
1069,288
1070,284.850006
1071,283.350006
1072,290.649994
1073,313.899994
1074,337.399994
1075,339.899994
1076,358
1077,408.350006
1078,407.799988
1079,403.5
1080,397.899994
1081,396.950012
1082,399.350006
1083,409.450012
1084,415.75
1085,414.850006
1086,427.700012
1087,415
1088,401
1089,399.700012
1090,410.5
1091,414.899994
1092,401
1093,397.700012
1094,399.549988
1095,408.899994
1096,403.5
1097,395
1098,393.399994
1099,394.899994
1100,393
1101,393.200012
1102,386
1103,387.850006
1104,379.649994
1105,375
1106,372.899994
1107,372.799988
1108,377.950012
1109,369.049988
1110,360.850006
1111,362
1112,364.299988
1113,367.850006
1114,371.899994
1115,369.200012
1116,357
1117,363.200012
1118,363.299988
1119,364.5
1120,344
1121,342.25
1122,347.549988
1123,345.5
1124,332.049988
1125,339.899994
1126,337.649994
1127,339.899994
1128,347.450012
1129,354.950012
1130,364.299988
1131,369.950012
1132,362.5
1133,352.5
1134,362.899994
1135,357.450012
1136,359.350006
1137,362
1138,367
1139,366.399994
1140,373.5
1141,372.5
1142,385.200012
1143,392.549988
1144,389.5
1145,387.799988
1146,404.399994
1147,419.200012
1148,415.5
1149,418.75
1150,429.100006
1151,433.649994
1152,426
1153,435.350006
1154,437.950012
1155,441.950012
1156,441.899994
1157,437.399994
1158,432.5
1159,432.299988
1160,433.299988
1161,435.5
1162,432.450012
1163,432.799988
1164,432.75
1165,425.950012
1166,423.899994
1167,421
1168,425.450012
1169,424.75
1170,422.75
1171,431
1172,433.149994
1173,428.950012
1174,424.899994
1175,423.700012
1176,425.399994
1177,434.5
1178,436.5
1179,434
1180,435.399994
1181,427.5
1182,430.25
1183,431.799988
1184,432.299988
1185,432.950012
1186,432.5
1187,429.450012
1188,427
1189,426.700012
1190,429.950012
1191,427.799988
1192,433.25
1193,430.5
1194,443.600006
1195,444.399994
1196,436.700012
1197,447.899994
1198,467.450012
1199,462.5
1200,447
1201,441.799988
1202,436.399994
1203,432.899994
1204,430.450012
1205,432.25
1206,434
1207,425.850006
1208,424.350006
1209,417.350006
1210,413
1211,418.75
1212,421.299988
1213,415.799988
1214,414.350006
1215,423.299988
1216,427
1217,432.549988
1218,433.5
1219,434.299988
1220,433.850006
1221,431.700012
1222,435.399994
1223,433.799988
1224,433.799988
1225,436.75
1226,445
1227,466.100006
1228,471.899994
1229,453.5
1230,441.350006
1231,442.799988
1232,451.149994
1233,451.899994
1234,450.549988
